Customer_ID,Age,Gender,Income,City,Location,Education,Banking_Type,Transactions_Per_Month,Internet_Usage_Score,Credit_Score,Satisfaction_Score
6793,28,Female,142043,Ahmedabad,Urban,,Offline,31,9,787,3
6794,60,female,71339,Chennai,Urban,,,19,1,531,4
6795,34,,104488,,Rural,,,55,6,605,5
6796,49,female,30985,Mumbai,rural,Post-Graduate,Offline,17,9,657,7
6797,21,,28283,Delhi,urban,Non-Graduate,,1,8,,6
6798,21,M,149100,Mumbai,Rural,Post-Graduate,,53,4,347,7
6799,34,male,139635,Pune,,Non-Graduate,,13,5,555,9
6800,58,female,66323,Hyderabad,urban,Graduate,,59,9,570,6
6801,36,male,57708,Unknown,Rural,,,57,5,805,4
6802,22,female,90298,Jaipur,Rural,Post-Graduate,Offline,43,9,689,4
6803,49,M,120057,Nagpur,Urban,,Offline,12,1,358,5
6804,39,Female,25054,,Urban,,Online,32,,532,1
6805,-5,M,98812,Bangalore,Urban,Non-Graduate,,24,9,709,7
6806,23,female,139580,Mumbai,urban,,,34,,627,4
6807,52,male,91317,Patna,rural,,,24,9,454,1
6808,39,Male,83304,Surat,urban,,,42,6,518,9
6809,18,M,36471,Chennai,Urban,Non-Graduate,Online,9,7,724,8
6810,37,male,103561,Ahmedabad,Urban,,,48,6,587,9
6811,39,,121266,Ahmedabad,urban,Post-Graduate,,4,4,521,8
6812,65,,90949,Hyderabad,Rural,,Online,48,7,550,
6813,200,M,145022,Bhopal,Rural,,Offline,25,15,488,4
6814,28,female,92956,Surat,Urban,Non-Graduate,Online,36,2,444,7
6815,30,,127046,Surat,Urban,Graduate,Online,24,3,740,1
6816,59,male,128942,Indore,rural,Graduate,Offline,23,15,859,5
6817,20,Female,59678,Lucknow,Rural,,Online,39,4,818,
6818,26,male,74325,Lucknow,rural,,Online,15,3,587,
6819,29,,46527,Jaipur,Urban,,Online,25,9,869,9
6820,40,,63250,Delhi,Urban,Non-Graduate,Offline,-10,4,397,8
6821,31,F,139917,Surat,rural,Post-Graduate,,56,,594,9
6822,50,Male,32029,Kolkata,rural,Graduate,Online,43,1,413,2
6823,35,female,61583,,Urban,,,10,8,625,6
6824,66,male,122061,Pune,,,,10,4,531,2
6825,58,,123100,Hyderabad,Urban,Graduate,Online,6,9,331,6
6826,26,female,121596,Ahmedabad,Rural,Graduate,,52,9,736,4
6827,40,M,89368,Patna,Urban,Post-Graduate,,5,9,452,5
6828,27,M,88147,Kolkata,urban,,Online,,15,356,5
6829,36,male,28353,Chennai,Urban,Post-Graduate,Online,29,9,828,7
6830,64,F,79336,,,,Offline,20,7,474,5
6831,22,,63042,Chennai,Rural,,Online,1,9,718,
6832,64,male,113125,Bangalore,Urban,,Offline,22,7,708,1
6833,69,Female,60996,Jaipur,rural,Graduate,Offline,57,15,309,6
6834,40,F,110957,Nagpur,Rural,Non-Graduate,,47,8,509,9
6835,47,,96604,Pune,Rural,Post-Graduate,Online,23,2,891,0
6836,42,,75918,Nagpur,,Graduate,,26,4,789,7
6837,45,female,142225,Mumbai,rural,,Offline,14,4,427,5
6838,51,male,139984,Pune,urban,,Online,36,4,453,7
6839,62,,149544,Hyderabad,Urban,Graduate,Offline,12,3,636,4
6840,-5,female,88882,Lucknow,urban,Graduate,,15,1,596,0
6841,65,,56822,,rural,,,49,6,360,7
6842,64,Male,68760,Unknown,Rural,Post-Graduate,Online,16,5,600,7
6843,42,F,24200,Hyderabad,,Post-Graduate,,15,15,327,7
6844,27,male,67259,Pune,,Graduate,,8,3,703,9
6845,31,Male,28527,Hyderabad,Rural,,,44,7,337,1
6846,59,male,145977,Lucknow,,,Offline,50,6,649,4
6847,63,Female,132549,Hyderabad,urban,Non-Graduate,Online,14,4,440,1
6848,47,M,30535,,Rural,,Offline,2,9,331,9
6849,200,female,37944,Bhopal,Urban,Post-Graduate,Online,55,4,354,7
6850,58,male,60290,Lucknow,Urban,Post-Graduate,,12,9,566,6
6851,42,F,131477,Indore,rural,Non-Graduate,,24,3,895,1
6852,31,male,89700,Delhi,Rural,Post-Graduate,Online,2,7,822,1
6853,52,male,115558,,urban,Non-Graduate,,18,7,408,6
6854,69,male,32438,Bhopal,Rural,Post-Graduate,Online,4,1,335,3
6855,65,,84344,Hyderabad,Rural,Non-Graduate,,28,1,537,1
6856,51,male,108640,,urban,,Online,25,2,324,3
6857,27,,78005,Bhopal,,,,41,4,733,4
6858,52,F,140127,,urban,Post-Graduate,,40,2,838,3
6859,28,F,90388,Bangalore,Rural,Graduate,,7,,847,6
6860,28,male,141283,Delhi,Rural,Non-Graduate,,45,,716,6
6861,38,,92249,Kolkata,Rural,Non-Graduate,Online,56,5,457,5
6862,38,M,81083,Chennai,Rural,Non-Graduate,,12,2,788,5
6863,39,male,88719,Mumbai,rural,Post-Graduate,Offline,-10,8,365,5
6864,62,female,51354,Nagpur,,,Online,44,6,483,1
6865,24,female,144365,Bhopal,Rural,Graduate,Online,55,3,545,5
6866,200,F,93568,Patna,rural,Non-Graduate,Online,45,2,809,7
6867,34,female,99811,Pune,Rural,Non-Graduate,Online,19,9,565,3
6868,19,female,38793,Jaipur,,Non-Graduate,,4,1,723,3
6869,29,Female,57066,Mumbai,,Non-Graduate,Offline,2,6,883,9
6870,59,male,104454,Ahmedabad,urban,Graduate,,24,7,612,9
6871,35,male,91135,Kolkata,rural,Non-Graduate,Online,45,9,704,
6872,,male,52771,Unknown,,Graduate,,11,7,611,0
6873,28,male,33440,Pune,Urban,Graduate,Online,24,4,536,
6874,33,Male,31289,Lucknow,Rural,Non-Graduate,Offline,59,2,779,9
6875,66,male,129344,Pune,,,,39,6,817,7
6876,68,,131568,Bhopal,rural,Graduate,,9,,509,3
6877,35,F,69178,,rural,,Online,59,15,888,6
6878,52,,90697,Bhopal,rural,Graduate,Offline,7,7,343,7
6879,,F,86500,Bangalore,urban,Post-Graduate,Online,29,6,408,7
6880,43,Male,101478,Unknown,Rural,Non-Graduate,Online,35,4,427,1
6881,33,male,140895,Ahmedabad,Urban,Post-Graduate,Offline,24,15,379,7
6882,23,M,137784,Surat,rural,Graduate,,3,7,319,9
6883,61,,69223,,Rural,Post-Graduate,Online,1,,714,0
6884,60,male,58369,Chennai,rural,Non-Graduate,Online,33,6,474,9
6885,64,F,34184,,rural,Non-Graduate,Offline,52,6,496,1
6886,64,,88483,Surat,Urban,Graduate,Online,46,2,303,3
6887,65,Female,128811,Ahmedabad,Rural,Graduate,,34,15,454,6
6888,59,female,130393,Surat,rural,,Offline,43,2,754,1
6889,29,Female,91774,Indore,urban,,Online,10,6,413,5
6890,30,M,139178,Jaipur,rural,Post-Graduate,Online,15,1,806,7
6891,21,male,33156,Kolkata,Rural,,,11,8,882,7
6892,56,Male,22411,Ahmedabad,,Post-Graduate,Online,40,9,507,3
6893,,male,35674,Nagpur,rural,Non-Graduate,Online,33,8,898,5
6894,19,M,28308,Patna,urban,Graduate,,-10,,531,5
6895,43,M,128707,Bhopal,urban,Post-Graduate,,32,6,639,8
6896,44,female,88460,Nagpur,rural,,,38,,706,1
6897,44,M,121141,Lucknow,Rural,Non-Graduate,Online,20,1,859,4
6898,32,Female,20576,,rural,Non-Graduate,Offline,32,8,761,9
6899,25,female,34641,,urban,,,8,2,345,0
6900,24,male,94499,Ahmedabad,rural,,Online,51,4,559,7
6901,64,,109827,Hyderabad,urban,Non-Graduate,Offline,53,1,618,4
6902,200,male,126695,Lucknow,,,Online,55,1,461,3
6903,63,Male,118264,Chennai,rural,Graduate,Online,17,5,637,8
6904,57,M,70907,Indore,Urban,,Offline,46,6,514,2
6905,29,M,61139,Indore,rural,,,36,15,865,0
6906,30,F,104325,,urban,,Offline,2,9,804,2
6907,60,female,59651,Surat,Rural,Post-Graduate,Online,48,3,790,4
6908,34,F,77315,Hyderabad,urban,Graduate,Offline,52,2,511,8
6909,34,female,113435,Ahmedabad,,Graduate,Online,34,2,712,0
6910,-5,Female,35658,,Rural,,Online,11,8,616,8
6911,53,female,58907,Unknown,Urban,,Online,14,9,422,
6912,38,male,99720,Pune,Urban,,Online,18,8,898,3
6913,25,Male,83917,Hyderabad,,,,10,3,582,7
6914,22,,51747,Unknown,,Graduate,Online,23,,317,2
6915,43,female,147628,Indore,,,Online,24,,820,0
6916,33,female,98501,Surat,,Post-Graduate,Offline,44,8,510,
6917,53,female,96029,Patna,rural,Non-Graduate,Online,11,,659,3
6918,45,Male,72140,,urban,,Offline,55,15,572,3
6919,,M,74936,Bhopal,rural,Post-Graduate,Online,41,6,496,6
6920,46,Male,46178,Jaipur,Rural,Post-Graduate,Online,56,6,584,8
6921,64,M,119423,Kolkata,Urban,Non-Graduate,,28,9,845,0
6922,29,,87750,Lucknow,Urban,Graduate,Online,27,8,595,6
6923,54,male,28000,,Rural,,,48,1,806,0
6924,47,Male,28065,Unknown,Urban,Post-Graduate,Offline,8,7,457,6
6925,40,M,82404,Kolkata,,Post-Graduate,,54,6,839,
6926,33,male,128407,Bangalore,,Non-Graduate,Offline,37,5,599,4
6927,31,male,137589,Nagpur,,Post-Graduate,Online,47,3,843,4
6928,27,M,21085,,Rural,,Offline,47,1,592,4
6929,24,M,69325,,urban,Graduate,Online,49,8,348,9
6930,62,Female,131868,Patna,Rural,Post-Graduate,Online,2,3,521,5
6931,69,male,89068,Bangalore,urban,Graduate,Offline,45,7,525,9
6932,54,M,82063,Ahmedabad,Urban,Post-Graduate,Online,58,6,873,8
6933,46,male,37622,Jaipur,Urban,Post-Graduate,Online,43,2,715,5
6934,20,Male,146190,Unknown,Urban,,,1,2,487,6
6935,32,,83902,Indore,urban,Graduate,Online,41,15,720,
6936,53,F,24834,Indore,Urban,,Offline,4,3,388,4
6937,64,F,105733,,Rural,,,48,3,343,2
6938,63,female,32008,Pune,urban,Graduate,,48,2,418,6
6939,69,M,98498,Delhi,,Graduate,,3,8,653,
6940,36,M,67229,Lucknow,urban,Graduate,,26,1,830,1
6941,30,male,141772,Chennai,Rural,,,50,3,323,1
6942,59,female,132892,Hyderabad,Rural,,,7,1,662,5
6943,38,M,28012,Ahmedabad,Rural,,Online,22,4,577,2
6944,54,male,71125,Indore,Urban,Post-Graduate,,10,1,366,2
6945,44,M,105702,Bhopal,,Non-Graduate,,10,1,492,6
6946,200,male,104164,,,,Online,39,4,885,9
6947,69,M,29849,Surat,rural,Post-Graduate,Online,1,6,497,4
6948,46,Female,61372,Surat,Rural,,Online,49,15,597,6
6949,37,,33767,Nagpur,Urban,Graduate,Online,58,6,673,1
6950,42,male,100647,Pune,urban,Non-Graduate,Online,52,4,730,6
6951,23,,59989,Ahmedabad,Urban,Non-Graduate,Online,37,7,360,
6952,53,Female,60582,Jaipur,Rural,Post-Graduate,,11,8,811,1
6953,19,Female,64370,,Urban,,Offline,34,2,882,2
6954,39,Female,65052,Bangalore,Rural,,Offline,59,9,888,9
6955,49,Female,136070,Bhopal,urban,,Offline,10,5,594,4
6956,33,Male,133814,Kolkata,urban,Post-Graduate,,14,6,468,8
6957,35,,119427,,,,Online,38,1,668,4
6958,22,female,65289,Nagpur,rural,Non-Graduate,,,4,605,1
6959,,,41565,Nagpur,Urban,Non-Graduate,Online,-10,7,458,4
6960,53,F,73164,Bhopal,rural,,Online,2,6,790,8
6961,47,Male,120547,Delhi,Urban,,Online,39,2,837,4
6962,62,M,88125,Pune,,,Offline,10,7,781,4
6963,36,M,128274,Ahmedabad,,Non-Graduate,Online,32,9,732,5
6964,40,female,70281,Bangalore,urban,Non-Graduate,Online,29,9,380,4
6965,51,F,132934,Mumbai,urban,Graduate,Online,50,3,813,6
6966,30,F,77988,,urban,Graduate,,1,6,645,9
6967,60,F,130018,Lucknow,Urban,,,44,1,409,3
6968,,Female,95285,Lucknow,rural,Non-Graduate,Offline,57,4,529,1
6969,46,Male,108219,Indore,rural,,,4,5,446,8
6970,53,M,90037,Bhopal,urban,,Offline,33,9,372,4
6971,39,Male,43423,Pune,,,,46,3,528,9
6972,69,Male,104693,Ahmedabad,rural,Non-Graduate,Online,24,9,713,5
6973,69,Male,104705,Jaipur,,Post-Graduate,Online,41,5,460,1
6974,64,F,108860,Indore,urban,,Online,22,3,453,6
6975,53,female,21706,Nagpur,Urban,Post-Graduate,,10,2,873,8
6976,26,female,71753,,Rural,,Online,44,9,603,8
6977,56,F,113755,Indore,rural,,Online,,15,420,
6978,68,M,61334,Patna,urban,,Online,26,15,442,9
6979,36,M,87148,,urban,Graduate,Offline,14,6,662,8
6980,55,M,102374,Kolkata,rural,Non-Graduate,,12,6,698,0
6981,23,female,122601,Jaipur,Rural,Graduate,Online,20,2,869,8
6982,69,female,115963,Unknown,Urban,,Online,34,8,516,1
6983,64,Male,70627,Unknown,rural,Graduate,,56,5,777,0
6984,32,F,35546,Lucknow,Urban,,,35,,491,2
6985,37,Female,68735,Bhopal,urban,Post-Graduate,Online,45,6,537,5
6986,26,Male,94581,Unknown,rural,Non-Graduate,,22,9,853,8
6987,49,male,45299,Jaipur,Urban,Post-Graduate,,38,8,302,1
6988,21,female,86927,Jaipur,,,,17,9,886,0
6989,67,Male,63347,Lucknow,,Non-Graduate,Offline,28,7,714,
6990,35,F,61221,Mumbai,,Graduate,,23,1,597,7
6991,22,male,60776,Indore,Urban,,Online,16,1,743,7
6992,37,,118203,Surat,,Non-Graduate,,23,4,313,
6993,40,Male,35948,Lucknow,urban,,Offline,37,2,882,1
6994,28,F,45118,Surat,Urban,Post-Graduate,Offline,50,9,712,7
6995,54,F,143430,Lucknow,urban,,,36,4,702,6
6996,39,female,123729,,Rural,Graduate,,23,5,370,4
6997,21,Female,99693,Delhi,Urban,,,31,2,793,9
6998,46,Male,146677,Surat,,,Online,15,9,551,4
6999,61,F,37021,Unknown,,Graduate,Offline,13,8,710,2
7000,51,M,93892,Delhi,Rural,,,14,7,677,4
7001,30,F,121109,Pune,rural,Non-Graduate,,22,7,716,4
7002,59,Female,77964,Chennai,Rural,Non-Graduate,,9,8,756,9
7003,26,F,68215,Kolkata,,Graduate,,8,,313,7
7004,59,female,21223,Patna,,Graduate,Online,14,,765,0
7005,48,,56110,Delhi,rural,,Online,53,7,733,5
7006,24,Male,110162,Kolkata,Rural,,Online,7,,534,7
7007,21,female,135176,Mumbai,urban,Post-Graduate,Online,3,7,406,4
7008,36,Male,116453,Chennai,Rural,Graduate,Online,36,6,620,6
7009,59,male,41526,,urban,,,23,9,758,1
7010,47,Male,94392,Pune,,Graduate,Online,17,4,1000,4
7011,48,male,135934,Patna,,Graduate,Online,41,5,626,6
7012,52,female,58829,Unknown,Rural,Non-Graduate,Online,55,6,461,4
7013,38,M,99068,Surat,,,,25,7,435,6
7014,48,Female,71862,Unknown,rural,Graduate,,23,5,619,
7015,36,M,106281,Hyderabad,Urban,,Offline,11,5,392,5
7016,48,male,147048,Nagpur,urban,,,32,,677,4
7017,,F,40336,Ahmedabad,,Graduate,,53,,499,4
7018,49,F,50796,Surat,urban,Post-Graduate,Online,1,6,334,4
7019,19,M,47167,,Rural,Non-Graduate,Online,27,,671,9
7020,69,F,86416,Nagpur,rural,Post-Graduate,,44,9,857,0
7021,27,male,36818,Indore,urban,Non-Graduate,,28,6,446,9
7022,19,female,58892,Delhi,,Graduate,Online,39,8,490,0
7023,19,Female,44488,Unknown,Urban,Graduate,Online,26,4,518,
7024,41,,57952,Hyderabad,rural,,Online,59,7,422,1
7025,34,Male,103904,Nagpur,Rural,Non-Graduate,,9,5,341,0
7026,49,male,114564,Bhopal,,,,30,4,811,8
7027,33,,33223,Bangalore,rural,Post-Graduate,Offline,3,2,855,4
7028,33,male,81457,Hyderabad,,,,43,9,729,0
7029,63,Male,116931,,Rural,Non-Graduate,,31,5,468,4
7030,56,Male,146750,Chennai,Rural,,,53,15,700,1
7031,,Female,50261,Delhi,Urban,Non-Graduate,,10,6,607,9
7032,48,Female,79966,Jaipur,rural,,Online,51,1,690,0
7033,60,Female,95520,Bhopal,Urban,,,32,4,481,1
7034,41,F,88334,Bhopal,Urban,,,1,5,887,9
7035,18,male,27603,Surat,Urban,,Online,46,4,681,5
7036,28,female,131587,,urban,Non-Graduate,,8,2,304,1
7037,200,Male,97240,Jaipur,Rural,,Online,39,1,501,3
7038,38,male,131624,Bhopal,Urban,,,10,9,703,3
7039,21,,54261,Lucknow,urban,Non-Graduate,,24,4,544,1
7040,24,male,137367,Indore,urban,Non-Graduate,,44,8,567,0
7041,43,Female,35707,Delhi,urban,,Offline,19,15,882,3
7042,64,Female,38009,,Urban,Post-Graduate,Online,53,8,812,6
7043,67,male,79763,Mumbai,urban,Graduate,,7,4,834,0
7044,29,Female,72169,Mumbai,Urban,Non-Graduate,,9,8,669,9
7045,48,F,38231,Delhi,rural,,,54,4,439,0
7046,34,Male,23246,Bhopal,Rural,Graduate,,32,6,879,3
7047,50,,78882,Unknown,,Non-Graduate,Online,19,5,559,8
7048,28,male,49825,Bhopal,Urban,Post-Graduate,Online,39,15,354,2
7049,45,Male,35925,Mumbai,Rural,Graduate,Online,29,1,614,9
7050,49,F,21316,Indore,Urban,,,16,9,484,5
7051,18,,79063,Delhi,rural,Graduate,,39,15,599,9
7052,64,Female,103870,Bhopal,Rural,,Online,44,6,876,7
7053,45,M,116608,Delhi,Rural,Non-Graduate,,3,,506,9
7054,,F,134911,,urban,,,5,15,371,2
7055,59,M,22026,Chennai,Urban,Post-Graduate,Online,6,9,888,2
7056,24,Male,87083,,Urban,Graduate,,17,4,893,3
7057,19,male,35289,Chennai,,,,17,4,322,8
7058,59,,122082,Kolkata,urban,Post-Graduate,Online,36,4,410,7
7059,41,Female,68886,,urban,,Online,42,2,357,7
7060,21,,85020,Chennai,,,Offline,32,3,477,0
7061,61,F,59279,Nagpur,urban,,,55,5,517,8
7062,36,Female,107705,Jaipur,urban,Non-Graduate,Online,55,4,500,5
7063,43,M,126061,Delhi,rural,,,40,1,609,
7064,28,M,105643,Ahmedabad,Rural,,Online,14,8,570,3
7065,57,female,119827,Ahmedabad,,,,32,4,551,1
7066,67,,148089,Bhopal,rural,,,43,4,716,9
7067,60,male,47279,Lucknow,rural,,,38,7,674,8
7068,28,M,38356,Hyderabad,rural,Graduate,Offline,13,6,476,1
7069,62,male,82535,Bhopal,urban,Graduate,Online,47,2,351,5
7070,20,female,131024,Nagpur,,,,23,4,744,
7071,29,F,85200,Lucknow,urban,Graduate,Online,,2,387,9
7072,20,female,50043,Unknown,urban,Post-Graduate,Online,12,3,661,8
7073,59,male,131878,Ahmedabad,rural,Non-Graduate,Online,22,15,648,0
7074,44,M,115502,Patna,Urban,,Online,30,15,522,5
7075,66,Male,139292,Hyderabad,,,,53,,780,2
7076,,male,32795,Jaipur,,,Online,58,6,735,3
7077,19,Female,102536,Unknown,rural,,,22,15,722,6
7078,66,Male,106435,Bangalore,rural,,,10,9,510,9
7079,33,,107111,Indore,Rural,Post-Graduate,Online,12,1,456,0
7080,19,male,81513,Hyderabad,rural,,Offline,36,4,700,7
7081,,Female,42158,Jaipur,urban,,Online,28,8,716,7
7082,47,,68630,Bhopal,rural,,Online,23,4,342,2
7083,37,female,39005,Lucknow,,Graduate,Online,24,6,767,2
7084,55,Male,130737,Lucknow,Urban,,,28,15,688,7
7085,45,male,104013,Jaipur,Urban,Post-Graduate,,8,1,601,0
7086,42,F,144644,Lucknow,urban,Post-Graduate,,20,,683,3
7087,49,female,105096,Jaipur,Urban,,,3,4,684,9
7088,27,Female,111244,Mumbai,rural,,,7,7,463,3
7089,59,F,60252,,Urban,Post-Graduate,Offline,23,6,617,4
7090,57,M,65176,Surat,rural,Graduate,,59,9,414,2
7091,50,female,105490,Patna,Rural,,Offline,35,15,576,
7092,30,female,135754,Chennai,,Graduate,Online,33,3,826,2
7093,-5,male,116171,Surat,urban,Post-Graduate,Offline,51,5,349,8
7094,58,male,104066,Pune,Rural,,Online,46,7,864,1
7095,,Female,20705,Unknown,Urban,,Online,35,15,422,4
7096,59,female,71510,Mumbai,urban,Non-Graduate,,22,1,497,7
7097,64,male,66293,Bhopal,rural,,,34,9,711,6
7098,54,M,138222,Indore,Rural,,Online,36,15,444,0
7099,,,122116,Patna,,Graduate,,37,9,676,9
7100,33,,112582,Hyderabad,,,Offline,38,3,554,8
7101,62,,146947,Chennai,Rural,Non-Graduate,,26,8,793,2
7102,39,male,64420,Patna,Rural,,,41,2,357,
7103,37,female,40152,Patna,Rural,,,10,4,593,
7104,67,,117391,Chennai,Urban,Non-Graduate,Online,37,7,491,
7105,60,Male,79278,Hyderabad,,Graduate,Online,50,9,763,6
7106,44,F,75130,Bangalore,,Non-Graduate,Offline,7,4,618,1
7107,58,female,87855,Nagpur,Urban,,Online,42,1,855,3
7108,33,M,80216,Indore,urban,Non-Graduate,Online,11,7,851,8
7109,51,female,93699,Delhi,,Graduate,Online,17,3,310,
7110,49,M,107141,,urban,,,8,15,682,1
7111,43,female,20209,Delhi,urban,,,7,,777,1
7112,42,,24834,Mumbai,urban,,,46,9,313,1
7113,19,F,51512,Ahmedabad,,Graduate,Online,43,,513,5
7114,29,F,82485,,rural,,Online,-10,9,643,7
7115,57,M,71959,Mumbai,urban,,Online,8,2,364,4
7116,26,female,97982,Kolkata,rural,,,33,7,510,9
7117,29,F,89498,Bangalore,Urban,Post-Graduate,Online,6,8,441,6
7118,43,Female,33028,,rural,,,46,15,560,5
7119,26,female,144833,,rural,Post-Graduate,,5,1,660,5
7120,27,F,71542,Bhopal,Rural,Non-Graduate,Online,16,5,682,6
7121,49,Male,41903,Jaipur,urban,,Offline,45,15,739,2
7122,51,Male,31717,Surat,,,,48,8,367,3
7123,65,Female,123098,Bhopal,Rural,Post-Graduate,Offline,14,,624,3
7124,37,F,146094,,rural,Graduate,Online,34,2,622,9
7125,56,Male,50545,,Urban,Post-Graduate,Offline,56,1,604,4
7126,19,,134533,Bhopal,,,Offline,58,,392,6
7127,18,female,55212,Hyderabad,Urban,Graduate,,50,4,593,1
7128,68,male,129079,,rural,,Online,34,1,603,7
7129,53,F,61100,Mumbai,Urban,Non-Graduate,Online,25,5,329,6
7130,41,Female,149984,,Rural,Non-Graduate,,22,8,705,7
7131,,F,147215,Indore,Urban,Post-Graduate,,3,15,745,
7132,44,M,77635,Unknown,Rural,Post-Graduate,,41,8,885,3
7133,19,M,72016,Delhi,urban,Post-Graduate,Online,18,9,451,1
7134,48,Male,138865,Jaipur,,Post-Graduate,Offline,56,5,310,5
7135,31,M,55375,Jaipur,Urban,,Offline,20,8,668,6
7136,19,Female,40320,Bhopal,Rural,,Online,13,,768,
7137,46,Male,39301,Patna,rural,,Online,42,5,641,4
7138,32,Female,71370,,rural,Non-Graduate,,34,7,742,8
7139,29,female,103717,Patna,Rural,Non-Graduate,Offline,21,15,467,0
7140,54,Female,29168,Surat,,Non-Graduate,Online,29,8,529,3
7141,45,M,143459,Kolkata,urban,,,51,8,388,0
7142,37,female,88109,Delhi,urban,,,9,2,597,8
7143,56,M,38973,Bhopal,,Graduate,Online,40,1,755,5
7144,41,Female,149133,,Urban,,Offline,22,15,550,9
7145,38,M,56051,Ahmedabad,Rural,Non-Graduate,Online,31,8,707,0
7146,27,M,62759,Lucknow,urban,,Offline,45,9,596,9
7147,63,M,136149,Unknown,,,Offline,31,7,412,5
7148,31,F,106337,Bangalore,urban,,Offline,6,8,389,0
7149,54,female,114180,Patna,urban,Post-Graduate,Offline,41,9,845,0
7150,35,female,113059,Patna,Urban,,,46,,627,4
7151,41,,119017,Lucknow,urban,Post-Graduate,Online,2,,701,4
7152,31,female,149107,Delhi,Rural,Non-Graduate,Online,,,589,1
7153,51,,149979,,,Graduate,Online,7,4,537,7
7154,29,Female,104343,Hyderabad,Urban,,,12,3,795,4
7155,39,,141908,Ahmedabad,Urban,Graduate,Online,43,4,721,6
7156,-5,,87426,Kolkata,,,,51,,669,7
7157,23,male,39951,Jaipur,Rural,Non-Graduate,,19,3,368,6
7158,53,Female,90911,Ahmedabad,urban,Post-Graduate,Online,47,2,676,0
7159,62,female,51305,Pune,urban,,Online,20,1,456,2
7160,53,Male,101115,Delhi,Rural,Post-Graduate,Offline,13,4,463,9
7161,39,M,95406,Kolkata,rural,,,47,15,854,5
7162,31,M,104067,Hyderabad,,,,21,5,305,2
7163,33,male,149152,Nagpur,Rural,,Online,37,8,351,1
7164,53,Male,29109,Unknown,urban,,Offline,26,7,778,0
7165,-5,F,46842,Delhi,,,,33,15,419,4
7166,42,,30716,Surat,,Graduate,Offline,58,15,441,4
7167,49,Female,103726,Lucknow,urban,Graduate,Offline,48,6,668,9
7168,50,F,68585,Ahmedabad,Rural,,Online,22,6,793,2
7169,62,Male,122355,Bhopal,rural,Non-Graduate,Online,59,15,1000,1
7170,53,male,149045,Lucknow,,Post-Graduate,Online,11,5,728,8
7171,37,Male,117969,Unknown,,Graduate,Online,15,15,423,0
7172,35,male,127055,Chennai,,,Offline,45,4,693,4
7173,55,F,110740,Bhopal,Rural,,,47,8,569,2
7174,20,F,145946,Mumbai,,Post-Graduate,Online,18,8,404,8
7175,40,Male,66408,Kolkata,urban,Post-Graduate,,31,15,680,8
7176,49,Male,128407,Bhopal,urban,,,47,,469,1
7177,62,,56530,Kolkata,Urban,Post-Graduate,Offline,34,15,876,4
7178,33,M,130047,Jaipur,,Non-Graduate,,29,3,426,
7179,22,male,111920,Nagpur,rural,,,41,8,785,
7180,21,M,85385,Bhopal,Urban,Post-Graduate,Online,17,5,533,5
7181,38,Female,79730,Patna,,Post-Graduate,,18,1,350,1
7182,57,Female,95623,Hyderabad,,Graduate,Offline,32,8,777,6
7183,68,Male,97658,Lucknow,Rural,Post-Graduate,,10,7,800,1
7184,31,F,50898,Bangalore,Rural,Post-Graduate,Online,9,7,514,2
7185,56,Female,83908,Ahmedabad,urban,Graduate,Online,52,5,429,9
7186,48,Female,101377,Hyderabad,Urban,,Online,52,5,1000,8
7187,31,M,111118,Nagpur,Urban,Graduate,Online,27,7,361,0
7188,23,M,77392,Kolkata,Urban,,Online,26,15,342,4
7189,29,,95578,Bangalore,urban,,,57,9,857,0
7190,33,,46505,,rural,Non-Graduate,Online,21,,407,9
7191,34,Female,108830,Nagpur,rural,Post-Graduate,,29,1,889,3
7192,62,Male,26173,Unknown,rural,,,20,8,854,1
7193,40,M,104052,Bangalore,Urban,,Online,9,15,684,5
7194,31,Female,26932,Surat,,,Online,4,,583,8
7195,24,F,103445,Mumbai,Urban,,Offline,15,9,383,6
7196,63,M,50241,Kolkata,,Graduate,Online,52,7,318,4
7197,49,Female,36712,Delhi,Rural,Non-Graduate,Offline,23,2,622,
7198,32,,88193,Lucknow,urban,Graduate,,42,5,780,1
7199,61,male,49105,,rural,Non-Graduate,Online,42,15,377,1
7200,34,M,127083,Bhopal,Urban,,Online,16,4,307,6
7201,58,male,50382,Unknown,Urban,Graduate,Offline,1,7,809,5
